T	mtheta	mh2	dec1	error1	prob1	dec2	error2	prob2	dec3	error3	prob3	dec4	error4	prob4	dec5	error5	prob5	dec6	error6	prob6	dec7	error7	prob7	dec8	error8	prob8	dec9	error9	prob9	dec10	error10	prob10	dec11	error11	prob11	dec12	error12	prob12
1.175277e+04	4.000000e-03	1.500000e-01	8.206019e+03	1.638762e-01	1.000000e+00	9.793647e+00	1.724669e-01	1.000000e+00	4.945851e+03	1.627516e-01	1.000000e+00	5.169181e-03	1.706926e-01	1.000000e+00	9.048184e-01	1.720918e-01	1.000000e+00	1.241165e-05	1.776087e-01	1.000000e+00	2.715516e-06	1.697283e-01	1.000000e+00	5.924227e-01	1.740893e-01	1.000000e+00	2.087161e-03	1.698309e-01	1.000000e+00	4.826851e-08	1.680342e-01	1.000000e+00	1.688973e+04	1.882396e-01	1.000000e+00	4.003988e+03	1.831605e-01	1.000000e+00
1.219473e+04	4.000000e-03	1.500000e-01	7.386610e+03	1.767606e-01	1.000000e+00	8.777538e+00	1.727638e-01	1.000000e+00	4.416380e+03	1.573347e-01	1.000000e+00	4.629820e-03	1.779611e-01	1.000000e+00	8.094861e-01	1.784555e-01	1.000000e+00	1.111127e-05	1.772007e-01	1.000000e+00	2.430704e-06	1.758476e-01	1.000000e+00	5.311117e-01	1.864971e-01	1.000000e+00	1.870423e-03	1.829991e-01	1.000000e+00	4.361398e-08	1.775870e-01	1.000000e+00	1.500369e+04	1.726517e-01	1.000000e+00	3.538070e+03	1.859352e-01	1.000000e+00
1.265332e+04	4.000000e-03	1.500000e-01	6.637171e+03	1.899934e-01	1.000000e+00	7.807879e+00	1.646445e-01	1.000000e+00	3.971796e+03	1.743968e-01	1.000000e+00	4.143750e-03	1.774127e-01	1.000000e+00	7.242198e-01	1.691114e-01	1.000000e+00	9.931907e-06	1.761448e-01	1.000000e+00	2.162493e-06	1.699162e-01	1.000000e+00	4.748297e-01	1.711357e-01	1.000000e+00	1.672419e-03	1.731957e-01	1.000000e+00	3.897174e-08	1.716326e-01	1.000000e+00	1.345960e+04	1.633628e-01	1.000000e+00	3.210620e+03	1.836786e-01	1.000000e+00
1.312915e+04	4.000000e-03	1.500000e-01	5.928036e+03	1.711876e-01	1.000000e+00	7.029402e+00	1.783753e-01	1.000000e+00	3.535314e+03	1.617421e-01	1.000000e+00	3.706994e-03	1.682323e-01	1.000000e+00	6.487736e-01	1.734400e-01	1.000000e+00	8.883901e-06	1.736393e-01	1.000000e+00	1.948691e-06	1.733633e-01	1.000000e+00	4.245394e-01	1.664184e-01	1.000000e+00	1.497371e-03	1.732765e-01	1.000000e+00	3.492730e-08	1.741957e-01	1.000000e+00	1.203732e+04	1.707390e-01	1.000000e+00	2.854824e+03	1.588945e-01	1.000000e+00
1.362287e+04	4.000000e-03	1.500000e-01	5.316295e+03	1.764800e-01	1.000000e+00	6.297920e+00	1.839162e-01	1.000000e+00	3.162240e+03	1.569399e-01	1.000000e+00	3.322043e-03	1.833602e-01	1.000000e+00	5.814194e-01	1.808470e-01	1.000000e+00	7.954436e-06	1.736701e-01	1.000000e+00	1.744590e-06	1.742925e-01	1.000000e+00	3.805137e-01	1.756606e-01	1.000000e+00	1.340592e-03	1.756783e-01	1.000000e+00	3.123665e-08	1.698794e-01	1.000000e+00	1.083605e+04	1.740970e-01	1.000000e+00	2.575635e+03	1.916379e-01	1.000000e+00
1.413516e+04	4.000000e-03	1.500000e-01	4.731874e+03	1.671817e-01	1.000000e+00	5.638510e+00	1.748032e-01	1.000000e+00	2.851579e+03	1.719293e-01	1.000000e+00	2.970115e-03	1.707952e-01	1.000000e+00	5.202876e-01	1.743936e-01	1.000000e+00	7.137411e-06	1.723113e-01	1.000000e+00	1.563048e-06	1.725488e-01	1.000000e+00	3.408997e-01	1.714019e-01	1.000000e+00	1.199326e-03	1.708053e-01	1.000000e+00	2.796279e-08	1.716330e-01	1.000000e+00	9.717321e+03	1.776662e-01	1.000000e+00	2.290845e+03	1.662662e-01	1.000000e+00
1.466671e+04	4.000000e-03	1.500000e-01	4.221467e+03	1.571586e-01	1.000000e+00	5.042609e+00	1.706394e-01	1.000000e+00	2.551725e+03	1.669046e-01	1.000000e+00	2.661468e-03	1.756725e-01	1.000000e+00	4.652641e-01	1.725273e-01	1.000000e+00	6.352080e-06	1.685193e-01	1.000000e+00	1.389081e-06	1.666162e-01	1.000000e+00	3.047095e-01	1.694310e-01	1.000000e+00	1.068123e-03	1.597929e-01	1.000000e+00	2.505251e-08	1.781036e-01	1.000000e+00	8.583123e+03	1.868221e-01	1.000000e+00	2.061031e+03	1.743035e-01	1.000000e+00
1.521825e+04	4.000000e-03	1.500000e-01	3.807898e+03	1.733900e-01	1.000000e+00	4.515773e+00	1.725335e-01	1.000000e+00	2.284631e+03	1.771462e-01	1.000000e+00	2.366658e-03	1.625584e-01	1.000000e+00	4.172569e-01	1.742243e-01	1.000000e+00	5.671635e-06	1.704023e-01	1.000000e+00	1.251883e-06	1.779110e-01	1.000000e+00	2.732122e-01	1.759351e-01	1.000000e+00	9.619807e-04	1.714890e-01	1.000000e+00	2.240745e-08	1.705299e-01	1.000000e+00	7.779057e+03	1.790260e-01	1.000000e+00	1.847193e+03	1.782978e-01	1.000000e+00
1.579053e+04	4.000000e-03	1.500000e-01	3.393536e+03	1.641793e-01	1.000000e+00	4.042518e+00	1.749556e-01	1.000000e+00	2.048517e+03	1.769388e-01	1.000000e+00	2.119815e-03	1.690977e-01	1.000000e+00	3.733603e-01	1.713134e-01	1.000000e+00	5.108218e-06	1.655163e-01	1.000000e+00	1.112630e-06	1.614768e-01	1.000000e+00	2.442816e-01	1.762060e-01	1.000000e+00	8.618687e-04	1.756784e-01	1.000000e+00	2.008449e-08	1.743774e-01	1.000000e+00	6.958862e+03	1.710920e-01	1.000000e+00	1.610543e+03	1.964480e-01	1.000000e+00
1.638434e+04	4.000000e-03	1.500000e-01	3.012035e+03	1.536668e-01	1.000000e+00	3.619926e+00	1.698233e-01	1.000000e+00	1.830546e+03	1.689327e-01	1.000000e+00	1.908188e-03	1.722236e-01	1.000000e+00	3.341763e-01	1.699800e-01	1.000000e+00	4.576875e-06	1.669673e-01	1.000000e+00	1.004090e-06	1.776598e-01	1.000000e+00	2.187771e-01	1.694673e-01	1.000000e+00	7.724317e-04	1.755146e-01	1.000000e+00	1.797057e-08	1.709354e-01	1.000000e+00	6.234542e+03	1.711897e-01	1.000000e+00	1.469900e+03	1.646462e-01	1.000000e+00
1.700047e+04	4.000000e-03	1.500000e-01	2.718414e+03	1.607533e-01	1.000000e+00	3.238117e+00	1.661628e-01	1.000000e+00	1.637844e+03	1.675856e-01	1.000000e+00	1.712476e-03	1.919129e-01	1.000000e+00	2.993601e-01	1.791976e-01	1.000000e+00	4.079409e-06	1.610191e-01	1.000000e+00	8.977679e-07	1.744595e-01	1.000000e+00	1.957754e-01	1.696987e-01	1.000000e+00	6.851193e-04	1.625901e-01	1.000000e+00	1.610624e-08	1.742965e-01	1.000000e+00	5.565020e+03	1.680077e-01	1.000000e+00	1.311882e+03	1.864701e-01	1.000000e+00
1.763977e+04	4.000000e-03	1.500000e-01	2.443738e+03	1.683435e-01	1.000000e+00	2.905344e+00	1.872753e-01	1.000000e+00	1.466927e+03	1.654840e-01	1.000000e+00	1.531388e-03	1.700461e-01	1.000000e+00	2.681958e-01	1.763686e-01	1.000000e+00	3.667318e-06	1.749275e-01	1.000000e+00	8.046938e-07	1.759506e-01	1.000000e+00	1.753996e-01	1.778766e-01	1.000000e+00	6.137239e-04	1.695749e-01	1.000000e+00	1.439639e-08	1.703750e-01	1.000000e+00	4.875244e+03	1.842661e-01	1.000000e+00	1.188629e+03	1.849305e-01	1.000000e+00
1.830312e+04	4.000000e-03	1.500000e-01	2.194554e+03	1.781214e-01	1.000000e+00	2.597422e+00	1.707031e-01	1.000000e+00	1.313655e+03	1.673805e-01	1.000000e+00	1.370627e-03	1.727112e-01	1.000000e+00	2.400404e-01	1.756804e-01	1.000000e+00	3.288480e-06	1.752747e-01	1.000000e+00	7.146867e-07	1.715703e-01	1.000000e+00	1.570737e-01	1.714981e-01	1.000000e+00	5.535968e-04	1.690344e-01	1.000000e+00	1.288676e-08	1.834570e-01	1.000000e+00	4.399211e+03	1.772941e-01	1.000000e+00	1.042792e+03	1.784300e-01	1.000000e+00
1.899141e+04	4.000000e-03	1.500000e-01	1.962098e+03	1.787500e-01	1.000000e+00	2.307962e+00	1.673408e-01	1.000000e+00	1.176895e+03	1.712605e-01	1.000000e+00	1.226089e-03	1.730920e-01	1.000000e+00	2.146107e-01	1.695483e-01	1.000000e+00	2.941490e-06	1.784138e-01	1.000000e+00	6.442111e-07	1.787885e-01	1.000000e+00	1.405627e-01	1.676983e-01	1.000000e+00	4.921206e-04	1.558326e-01	1.000000e+00	1.154333e-08	1.724869e-01	1.000000e+00	3.915443e+03	1.873269e-01	1.000000e+00	9.259976e+02	1.833108e-01	1.000000e+00
1.970558e+04	4.000000e-03	1.500000e-01	1.755578e+03	1.691914e-01	1.000000e+00	2.079812e+00	1.709366e-01	1.000000e+00	1.047018e+03	1.659224e-01	1.000000e+00	1.097631e-03	1.690097e-01	1.000000e+00	1.922785e-01	1.754219e-01	1.000000e+00	2.637327e-06	1.700083e-01	1.000000e+00	5.769539e-07	1.691647e-01	1.000000e+00	1.259663e-01	1.773947e-01	1.000000e+00	4.433292e-04	1.682566e-01	1.000000e+00	1.033075e-08	1.715828e-01	1.000000e+00	3.524476e+03	1.985057e-01	1.000000e+00	8.307481e+02	1.904932e-01	1.000000e+00
2.044661e+04	4.000000e-03	1.500000e-01	1.573088e+03	1.748220e-01	1.000000e+00	1.862371e+00	1.723962e-01	1.000000e+00	9.437269e+02	1.724279e-01	1.000000e+00	9.824179e-04	1.659177e-01	1.000000e+00	1.720419e-01	1.806048e-01	1.000000e+00	2.361501e-06	1.875650e-01	1.000000e+00	5.167508e-07	1.747335e-01	1.000000e+00	1.127998e-01	1.805763e-01	1.000000e+00	3.972053e-04	1.799208e-01	1.000000e+00	9.267083e-09	1.739313e-01	1.000000e+00	3.133164e+03	1.784086e-01	1.000000e+00	7.435370e+02	1.825539e-01	1.000000e+00
2.121550e+04	4.000000e-03	1.500000e-01	1.400534e+03	1.580197e-01	1.000000e+00	1.666986e+00	1.705132e-01	1.000000e+00	8.371465e+02	1.622600e-01	1.000000e+00	8.809302e-04	1.821704e-01	1.000000e+00	1.540527e-01	1.750034e-01	1.000000e+00	2.111573e-06	1.760433e-01	1.000000e+00	4.621765e-07	1.707734e-01	1.000000e+00	1.008619e-01	1.736241e-01	1.000000e+00	3.554569e-04	1.708498e-01	1.000000e+00	8.279769e-09	1.695809e-01	1.000000e+00	2.875098e+03	1.945427e-01	1.000000e+00	6.747686e+02	1.856229e-01	1.000000e+00
2.201331e+04	4.000000e-03	1.500000e-01	1.249493e+03	1.627870e-01	1.000000e+00	1.492902e+00	1.680762e-01	1.000000e+00	7.454445e+02	1.516742e-01	1.000000e+00	7.874723e-04	1.687143e-01	1.000000e+00	1.381337e-01	1.800493e-01	1.000000e+00	1.890545e-06	1.757391e-01	1.000000e+00	4.143882e-07	1.726455e-01	1.000000e+00	9.038442e-02	1.772264e-01	1.000000e+00	3.183371e-04	1.723689e-01	1.000000e+00	7.418805e-09	1.712195e-01	1.000000e+00	2.519082e+03	1.855258e-01	1.000000e+00	5.988726e+02	1.842714e-01	1.000000e+00
2.284112e+04	4.000000e-03	1.500000e-01	1.128338e+03	1.762383e-01	1.000000e+00	1.336011e+00	1.691370e-01	1.000000e+00	6.713539e+02	1.652662e-01	1.000000e+00	7.052166e-04	1.681844e-01	1.000000e+00	1.235873e-01	1.742335e-01	1.000000e+00	1.692588e-06	1.744027e-01	1.000000e+00	3.705064e-07	1.685322e-01	1.000000e+00	8.087582e-02	1.758050e-01	1.000000e+00	2.850491e-04	1.718829e-01	1.000000e+00	6.583980e-09	1.626826e-01	1.000000e+00	2.303625e+03	1.895673e-01	1.000000e+00	5.443392e+02	1.728401e-01	1.000000e+00
2.370006e+04	4.000000e-03	1.500000e-01	1.004158e+03	1.560041e-01	1.000000e+00	1.198318e+00	1.788730e-01	1.000000e+00	6.023115e+02	1.626190e-01	1.000000e+00	6.264293e-04	1.605985e-01	1.000000e+00	1.107036e-01	1.855640e-01	1.000000e+00	1.513496e-06	1.771317e-01	1.000000e+00	3.319675e-07	1.765562e-01	1.000000e+00	7.237620e-02	1.714155e-01	1.000000e+00	2.550179e-04	1.704775e-01	1.000000e+00	5.886784e-09	1.570930e-01	1.000000e+00	2.024692e+03	1.811654e-01	1.000000e+00	4.838487e+02	1.913868e-01	1.000000e+00
2.459130e+04	4.000000e-03	1.500000e-01	8.963607e+02	1.522114e-01	1.000000e+00	1.070221e+00	1.728251e-01	1.000000e+00	5.423948e+02	1.791751e-01	1.000000e+00	5.647464e-04	1.725285e-01	1.000000e+00	9.897938e-02	1.728336e-01	1.000000e+00	1.355857e-06	1.877094e-01	1.000000e+00	2.971961e-07	1.743257e-01	1.000000e+00	6.482596e-02	1.792620e-01	1.000000e+00	2.283164e-04	1.695123e-01	1.000000e+00	5.327494e-09	1.785176e-01	1.000000e+00	1.810311e+03	1.878619e-01	1.000000e+00	4.388103e+02	1.850644e-01	1.000000e+00
2.551606e+04	4.000000e-03	1.500000e-01	8.095993e+02	1.697881e-01	1.000000e+00	9.576104e-01	1.699618e-01	1.000000e+00	4.851978e+02	1.747942e-01	1.000000e+00	5.068504e-04	1.826645e-01	1.000000e+00	8.860042e-02	1.740079e-01	1.000000e+00	1.212865e-06	1.701549e-01	1.000000e+00	2.644030e-07	1.668430e-01	1.000000e+00	5.754759e-02	1.563015e-01	1.000000e+00	2.045465e-04	1.741827e-01	1.000000e+00	4.767937e-09	1.795708e-01	1.000000e+00	1.614929e+03	1.855078e-01	1.000000e+00	3.858037e+02	1.980781e-01	1.000000e+00
2.647559e+04	4.000000e-03	1.500000e-01	7.240341e+02	1.732545e-01	1.000000e+00	8.579306e-01	1.674417e-01	1.000000e+00	4.341355e+02	1.776486e-01	1.000000e+00	4.535703e-04	1.781764e-01	1.000000e+00	7.887524e-02	1.623214e-01	1.000000e+00	1.087139e-06	1.833402e-01	1.000000e+00	2.367733e-07	1.704760e-01	1.000000e+00	5.198595e-02	1.755155e-01	1.000000e+00	1.830297e-04	1.744942e-01	1.000000e+00	4.270839e-09	1.783774e-01	1.000000e+00	1.450176e+03	1.836817e-01	1.000000e+00	3.472683e+02	1.887710e-01	1.000000e+00
2.747121e+04	4.000000e-03	1.500000e-01	6.471597e+02	1.723541e-01	1.000000e+00	7.635553e-01	1.657651e-01	1.000000e+00	3.865326e+02	1.555114e-01	1.000000e+00	4.055529e-04	1.689658e-01	1.000000e+00	7.099743e-02	1.765196e-01	1.000000e+00	9.726230e-07	1.742820e-01	1.000000e+00	2.132120e-07	1.728014e-01	1.000000e+00	4.647526e-02	1.703655e-01	1.000000e+00	1.637928e-04	1.702910e-01	1.000000e+00	3.819720e-09	1.713888e-01	1.000000e+00	1.314171e+03	1.917193e-01	1.000000e+00	3.081411e+02	1.850089e-01	1.000000e+00
2.850426e+04	4.000000e-03	1.500000e-01	5.754988e+02	1.555878e-01	1.000000e+00	6.880582e-01	1.754678e-01	1.000000e+00	3.486292e+02	1.721124e-01	1.000000e+00	3.635349e-04	1.819099e-01	1.000000e+00	6.359372e-02	1.821581e-01	1.000000e+00	8.716629e-07	1.804196e-01	1.000000e+00	1.905065e-07	1.732533e-01	1.000000e+00	4.169614e-02	1.773476e-01	1.000000e+00	1.466177e-04	1.733005e-01	1.000000e+00	3.415402e-09	1.747568e-01	1.000000e+00	1.155697e+03	1.911314e-01	1.000000e+00	2.801071e+02	1.671796e-01	1.000000e+00
2.957617e+04	4.000000e-03	1.500000e-01	5.150141e+02	1.622814e-01	1.000000e+00	6.158273e-01	1.713845e-01	1.000000e+00	3.120417e+02	1.736221e-01	1.000000e+00	3.254025e-04	1.765613e-01	1.000000e+00	5.690920e-02	1.753167e-01	1.000000e+00	7.797539e-07	1.735538e-01	1.000000e+00	1.707764e-07	1.766031e-01	1.000000e+00	3.725814e-02	1.779310e-01	1.000000e+00	1.313933e-04	1.760273e-01	1.000000e+00	3.057898e-09	1.713595e-01	1.000000e+00	1.044707e+03	1.861570e-01	1.000000e+00	2.486537e+02	1.802145e-01	1.000000e+00
3.068838e+04	4.000000e-03	1.500000e-01	4.652797e+02	1.698161e-01	1.000000e+00	5.505912e-01	1.731693e-01	1.000000e+00	2.767626e+02	1.594548e-01	1.000000e+00	2.910033e-04	1.769011e-01	1.000000e+00	5.099072e-02	1.852026e-01	1.000000e+00	6.978315e-07	1.776691e-01	1.000000e+00	1.529389e-07	1.708420e-01	1.000000e+00	3.338807e-02	1.783682e-01	1.000000e+00	1.175451e-04	1.717007e-01	1.000000e+00	2.738278e-09	1.716021e-01	1.000000e+00	9.459044e+02	1.905251e-01	1.000000e+00	2.256399e+02	5.160586e-01	1.000000e+00
3.184242e+04	4.000000e-03	1.500000e-01	4.160157e+02	1.639662e-01	1.000000e+00	4.939417e-01	1.734590e-01	1.000000e+00	2.481963e+02	1.572907e-01	1.000000e+00	2.608945e-04	1.867642e-01	1.000000e+00	4.553630e-02	1.692043e-01	1.000000e+00	6.246200e-07	1.798690e-01	1.000000e+00	1.369556e-07	1.789655e-01	1.000000e+00	2.986102e-02	1.704994e-01	1.000000e+00	1.051219e-04	1.756153e-01	1.000000e+00	2.450681e-09	1.768865e-01	1.000000e+00	8.407903e+02	1.944487e-01	1.000000e+00	1.983900e+02	1.947190e-01	1.000000e+00
3.303985e+04	4.000000e-03	1.500000e-01	3.731566e+02	1.784001e-01	1.000000e+00	4.420129e-01	1.789200e-01	1.000000e+00	2.238565e+02	1.753192e-01	1.000000e+00	2.331452e-04	1.736605e-01	1.000000e+00	4.079555e-02	1.703284e-01	1.000000e+00	5.594564e-07	1.808606e-01	1.000000e+00	1.225336e-07	1.721843e-01	1.000000e+00	2.672815e-02	1.693045e-01	1.000000e+00	9.336083e-05	1.664002e-01	1.000000e+00	2.195365e-09	1.715176e-01	1.000000e+00	7.570594e+02	1.923647e-01	1.000000e+00	1.784010e+02	1.858639e-01	1.000000e+00
3.428231e+04	4.000000e-03	1.500000e-01	3.315764e+02	1.646525e-01	1.000000e+00	3.957474e-01	1.707473e-01	1.000000e+00	2.001086e+02	1.693631e-01	1.000000e+00	2.087894e-04	1.690058e-01	1.000000e+00	3.654286e-02	1.802342e-01	1.000000e+00	5.003068e-07	1.721415e-01	1.000000e+00	1.090369e-07	1.613123e-01	1.000000e+00	2.394856e-02	1.752798e-01	1.000000e+00	8.426956e-05	1.695714e-01	1.000000e+00	1.962696e-09	1.737359e-01	1.000000e+00	6.649569e+02	1.897833e-01	1.000000e+00	1.606073e+02	1.922538e-01	1.000000e+00
3.557150e+04	4.000000e-03	1.500000e-01	2.972250e+02	1.577114e-01	1.000000e+00	3.542701e-01	1.781332e-01	1.000000e+00	1.766301e+02	1.520957e-01	1.000000e+00	1.868632e-04	1.722606e-01	1.000000e+00	3.272204e-02	1.747749e-01	1.000000e+00	4.484383e-07	1.806586e-01	1.000000e+00	9.810707e-08	1.762371e-01	1.000000e+00	2.139884e-02	1.720162e-01	1.000000e+00	7.548131e-05	1.710003e-01	1.000000e+00	1.756923e-09	1.700461e-01	1.000000e+00	6.038812e+02	1.914930e-01	1.000000e+00	1.450807e+02	1.778748e-01	1.000000e+00
3.690917e+04	4.000000e-03	1.500000e-01	2.671429e+02	1.688026e-01	1.000000e+00	3.171656e-01	1.731532e-01	1.000000e+00	1.604692e+02	1.748122e-01	1.000000e+00	1.673154e-04	1.744000e-01	1.000000e+00	2.931123e-02	1.799354e-01	1.000000e+00	4.011840e-07	1.743393e-01	1.000000e+00	8.784139e-08	1.726389e-01	1.000000e+00	1.907359e-02	1.665153e-01	1.000000e+00	6.759376e-05	1.690329e-01	1.000000e+00	1.574748e-09	1.753502e-01	1.000000e+00	5.356548e+02	1.948292e-01	1.000000e+00	1.301384e+02	2.016453e-01	1.000000e+00
3.829714e+04	4.000000e-03	1.500000e-01	2.371257e+02	1.541620e-01	1.000000e+00	2.842353e-01	1.772588e-01	1.000000e+00	1.434850e+02	1.715642e-01	1.000000e+00	1.498701e-04	1.759218e-01	1.000000e+00	2.603324e-02	1.713876e-01	1.000000e+00	3.591345e-07	1.748197e-01	1.000000e+00	7.861756e-08	1.703021e-01	1.000000e+00	1.718106e-02	1.754429e-01	1.000000e+00	6.044072e-05	1.691632e-01	1.000000e+00	1.408320e-09	1.662231e-01	1.000000e+00	4.899347e+02	1.969821e-01	1.000000e+00	1.141181e+02	1.954256e-01	1.000000e+00
3.973730e+04	4.000000e-03	1.500000e-01	2.146675e+02	1.737651e-01	1.000000e+00	2.540732e-01	1.725818e-01	1.000000e+00	1.286368e+02	1.773058e-01	1.000000e+00	1.329691e-04	1.613660e-01	1.000000e+00	2.346192e-02	1.700445e-01	1.000000e+00	3.216284e-07	1.748958e-01	1.000000e+00	7.043903e-08	1.702411e-01	1.000000e+00	1.536436e-02	1.713121e-01	1.000000e+00	5.413392e-05	1.682748e-01	1.000000e+00	1.260201e-09	1.671633e-01	1.000000e+00	4.380312e+02	1.769888e-01	1.000000e+00	1.027700e+02	1.948402e-01	1.000000e+00
4.123163e+04	4.000000e-03	1.500000e-01	1.919606e+02	1.860870e-01	1.000000e+00	2.274328e-01	1.737473e-01	1.000000e+00	1.152220e+02	1.766403e-01	1.000000e+00	1.199740e-04	1.710777e-01	1.000000e+00	2.101127e-02	1.800097e-01	1.000000e+00	2.877158e-07	1.736918e-01	1.000000e+00	6.303450e-08	1.707084e-01	1.000000e+00	1.374864e-02	1.683883e-01	1.000000e+00	4.847830e-05	1.738945e-01	1.000000e+00	1.128739e-09	1.679901e-01	1.000000e+00	3.927776e+02	1.839878e-01	1.000000e+00	9.168899e+01	1.916474e-01	1.000000e+00
4.278214e+04	4.000000e-03	1.500000e-01	1.715514e+02	1.694052e-01	1.000000e+00	2.033871e-01	1.667696e-01	1.000000e+00	1.029157e+02	1.763213e-01	1.000000e+00	1.075050e-04	1.766706e-01	1.000000e+00	1.879389e-02	1.796443e-01	1.000000e+00	2.575317e-07	1.705071e-01	1.000000e+00	5.642035e-08	1.778937e-01	1.000000e+00	1.231580e-02	1.728122e-01	1.000000e+00	4.337104e-05	1.750989e-01	1.000000e+00	1.010838e-09	1.769374e-01	1.000000e+00	3.520153e+02	1.846077e-01	1.000000e+00	8.355175e+01	1.990290e-01	1.000000e+00
4.439097e+04	4.000000e-03	1.500000e-01	1.538431e+02	1.735802e-01	1.000000e+00	1.822925e-01	1.781526e-01	1.000000e+00	9.230471e+01	1.708970e-01	1.000000e+00	9.631684e-05	1.749740e-01	1.000000e+00	1.685067e-02	1.849944e-01	1.000000e+00	2.307836e-07	1.804017e-01	1.000000e+00	5.053231e-08	1.781122e-01	1.000000e+00	1.101632e-02	1.725141e-01	1.000000e+00	3.884289e-05	1.762539e-01	1.000000e+00	9.052488e-10	1.755030e-01	1.000000e+00	3.120676e+02	1.922811e-01	1.000000e+00	7.398329e+01	1.980414e-01	1.000000e+00
4.606029e+04	4.000000e-03	1.500000e-01	1.374223e+02	1.662926e-01	1.000000e+00	1.631792e-01	1.710186e-01	1.000000e+00	8.264548e+01	1.736770e-01	1.000000e+00	8.600922e-05	1.703844e-01	1.000000e+00	1.495690e-02	1.625016e-01	1.000000e+00	2.061021e-07	1.715834e-01	1.000000e+00	4.521290e-08	1.728848e-01	1.000000e+00	9.878888e-03	1.739129e-01	1.000000e+00	3.481445e-05	1.760341e-01	1.000000e+00	8.113548e-10	1.855713e-01	1.000000e+00	2.808522e+02	1.650369e-01	1.000000e+00	6.680158e+01	1.796945e-01	1.000000e+00
4.779239e+04	4.000000e-03	1.500000e-01	1.226222e+02	1.670600e-01	1.000000e+00	1.460175e-01	1.733904e-01	1.000000e+00	7.402962e+01	1.805146e-01	1.000000e+00	7.637657e-05	1.637867e-01	1.000000e+00	1.348094e-02	1.735941e-01	1.000000e+00	1.849570e-07	1.746306e-01	1.000000e+00	4.044469e-08	1.698952e-01	1.000000e+00	8.832157e-03	1.683817e-01	1.000000e+00	3.109907e-05	1.689362e-01	1.000000e+00	7.254348e-10	1.815975e-01	1.000000e+00	2.523318e+02	1.806356e-01	1.000000e+00	5.958441e+01	2.043343e-01	1.000000e+00
4.958962e+04	4.000000e-03	1.500000e-01	1.102933e+02	1.719691e-01	1.000000e+00	1.308754e-01	1.693642e-01	1.000000e+00	6.616079e+01	1.712796e-01	1.000000e+00	6.899727e-05	1.720080e-01	1.000000e+00	1.206523e-02	1.778916e-01	1.000000e+00	1.653911e-07	1.730985e-01	1.000000e+00	3.618998e-08	1.697356e-01	1.000000e+00	7.862771e-03	1.660770e-01	1.000000e+00	2.786996e-05	1.743155e-01	1.000000e+00	6.490326e-10	1.729704e-01	1.000000e+00	2.259989e+02	1.889069e-01	1.000000e+00	4.759353e+01	9.800678e+01	4.831418e-01
5.145444e+04	4.000000e-03	1.500000e-01	9.820358e+01	1.578527e-01	1.000000e+00	1.168605e-01	1.708423e-01	1.000000e+00	5.883772e+01	1.541395e-01	1.000000e+00	6.179236e-05	1.774042e-01	1.000000e+00	1.080112e-02	1.763116e-01	1.000000e+00	1.481149e-07	1.755455e-01	1.000000e+00	3.241294e-08	1.791559e-01	1.000000e+00	7.081849e-03	1.741552e-01	1.000000e+00	2.491073e-05	1.635720e-01	1.000000e+00	5.809567e-10	1.725963e-01	1.000000e+00	2.024394e+02	1.943157e-01	1.000000e+00	4.733169e+01	1.934618e-01	1.000000e+00
5.338938e+04	4.000000e-03	1.500000e-01	8.837306e+01	1.709277e-01	1.000000e+00	1.048799e-01	1.725975e-01	1.000000e+00	5.308633e+01	1.780736e-01	1.000000e+00	5.526611e-05	1.687385e-01	1.000000e+00	9.674268e-03	1.766665e-01	1.000000e+00	1.325258e-07	1.785095e-01	1.000000e+00	2.906642e-08	1.721839e-01	1.000000e+00	6.310492e-03	1.733136e-01	1.000000e+00	2.231002e-05	1.722403e-01	1.000000e+00	5.198581e-10	1.702341e-01	1.000000e+00	1.814368e+02	2.004733e-01	1.000000e+00	1.080838e+01	8.618408e+01	5.784382e-01
5.539709e+04	4.000000e-03	1.500000e-01	7.841774e+01	1.519042e-01	1.000000e+00	9.372267e-02	1.716609e-01	1.000000e+00	4.741759e+01	1.687878e-01	1.000000e+00	4.951963e-05	1.779486e-01	1.000000e+00	8.664734e-03	1.834884e-01	1.000000e+00	1.186214e-07	1.798495e-01	1.000000e+00	2.579191e-08	1.613164e-01	1.000000e+00	5.680944e-03	1.800627e-01	1.000000e+00	1.999257e-05	1.721289e-01	1.000000e+00	4.628851e-10	1.636954e-01	1.000000e+00	1.617793e+02	1.820771e-01	1.000000e+00	3.833019e+01	1.803371e-01	1.000000e+00
5.748030e+04	4.000000e-03	1.500000e-01	7.041465e+01	1.626068e-01	1.000000e+00	8.398134e-02	1.685836e-01	1.000000e+00	4.190639e+01	1.526195e-01	1.000000e+00	4.435321e-05	1.771467e-01	1.000000e+00	7.744135e-03	1.727069e-01	1.000000e+00	1.062570e-07	1.789068e-01	1.000000e+00	2.327518e-08	1.717987e-01	1.000000e+00	5.084846e-03	1.733180e-01	1.000000e+00	1.789990e-05	1.750247e-01	1.000000e+00	4.170496e-10	1.863623e-01	1.000000e+00	1.581750e-01	4.402714e-01	8.169686e-01	2.967401e+00	8.386263e+01	4.153589e-01
