	T          	mtheta     	mh2        	dec1       	error1     	prob1      	dec2       	error2     	prob2      	dec3       	error3     	prob3      	dec4       	error4     	prob4      	dec5       	error5     	prob5      	dec6       	error6     	prob6      	dec7       	error7     	prob7      	dec8       	error8     	prob8      	dec9       	error9     	prob9      	dec10      	error10    	prob10     	dec11      	error11    	prob11     	dec12      	error12    	prob12     	dectotal   
4.542706e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-5.483734e-767	-1.009529e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.890530e+08	-9.814741e-02	1.000000e+00	-4.933128e-209	-9.884101e-02	1.000000e+00	-6.448512e+05	-2.060925e-01	1.000000e+00	-1.408267e+05	-2.539859e-01	1.000000e+00	-1.836417e-307	-9.628928e-02	1.000000e+00	-6.713579e+07	-9.534995e-02	1.000000e+00	-2.517524e+03	-2.565679e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.569770e+08
4.713535e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.502532e-738	-9.737383e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.110955e+08	-9.713552e-02	1.000000e+00	-9.223608e-201	-9.880329e-02	1.000000e+00	-2.078398e+06	-2.071122e-01	1.000000e+00	-4.549654e+05	-2.327861e-01	1.000000e+00	-1.174313e-295	-9.913469e-02	1.000000e+00	-2.170506e+08	-9.603972e-02	1.000000e+00	-8.123248e+03	-2.409813e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.306876e+08
4.890787e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.833660e-711	-9.638613e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.892608e+09	-1.013116e-01	1.000000e+00	-8.644899e-193	-9.762976e-02	1.000000e+00	-6.432461e+06	-2.086476e-01	1.000000e+00	-1.405914e+06	-2.586964e-01	1.000000e+00	-2.802798e-284	-9.779007e-02	1.000000e+00	-6.723444e+08	-9.820502e-02	1.000000e+00	-2.514289e+04	-3.408790e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.572816e+09
5.074705e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-9.909010e-685	-9.795006e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.614445e+09	-9.565500e-02	1.000000e+00	-4.157672e-185	-9.833268e-02	1.000000e+00	-1.907500e+07	-2.069303e-01	1.000000e+00	-4.168257e+06	-2.500514e-01	1.000000e+00	-2.588389e-273	-1.003306e-01	1.000000e+00	-1.995341e+09	-9.696327e-02	1.000000e+00	-7.451871e+04	-3.356593e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.633104e+09
5.265540e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.829838e-659	-9.547627e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.599145e+10	-1.006644e-01	1.000000e+00	-1.053499e-177	-9.989354e-02	1.000000e+00	-5.428596e+07	-2.093122e-01	1.000000e+00	-1.185500e+07	-2.554384e-01	1.000000e+00	-9.558916e-263	-9.956590e-02	1.000000e+00	-5.687206e+09	-1.009668e-01	1.000000e+00	-2.080010e+05	-5.511388e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.174501e+10
5.463550e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-9.636774e-635	-9.560218e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.382574e+10	-9.585798e-02	1.000000e+00	-1.437879e-170	-9.600736e-02	1.000000e+00	-1.484287e+08	-2.087567e-01	1.000000e+00	-3.244850e+07	-2.427351e-01	1.000000e+00	-1.460570e-252	-9.624530e-02	1.000000e+00	-1.558600e+10	-9.717417e-02	1.000000e+00	-5.794282e+05	-4.035767e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.959320e+10
5.669007e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.231700e-611	-9.416209e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.156671e+11	-9.620127e-02	1.000000e+00	-1.080537e-163	-1.013156e-01	1.000000e+00	-3.913310e+08	-2.161275e-01	1.000000e+00	-8.676767e+07	-3.007309e-01	1.000000e+00	-9.538219e-243	-9.969390e-02	1.000000e+00	-4.117023e+10	-1.013642e-01	1.000000e+00	-1.528042e+06	-4.472669e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.573169e+11
5.882190e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.581602e-588	-9.643632e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.945524e+11	-9.814403e-02	1.000000e+00	-4.628950e-157	-1.151992e-01	1.000000e+00	-9.951708e+08	-1.989439e-01	1.000000e+00	-2.151286e+08	-2.349159e-01	1.000000e+00	-2.793753e-233	-6.272419e-01	1.000000e+00	-1.048229e+11	-9.757023e-02	1.000000e+00	-3.950222e+06	-3.499848e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.005895e+11
6.103390e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.380729e-566	-1.165433e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.241942e+11	-9.761268e-02	1.000000e+00	-1.125024e-150	-1.162446e-01	1.000000e+00	-2.440346e+09	-2.042994e-01	1.000000e+00	-5.398307e+08	-2.402079e-01	1.000000e+00	-3.575417e-224	-9.763351e-02	1.000000e+00	-2.578165e+11	-9.640509e-02	1.000000e+00	-9.373172e+06	-3.240955e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.850002e+11
6.332908e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.467444e-545	-1.128529e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.720881e+12	-9.709259e-02	1.000000e+00	-1.603284e-144	-1.075133e-01	1.000000e+00	-5.788112e+09	-2.124865e-01	1.000000e+00	-1.266831e+09	-2.437166e-01	1.000000e+00	-2.176568e-215	-9.783501e-02	1.000000e+00	-6.123638e+11	-1.011523e-01	1.000000e+00	-2.235400e+07	-3.604256e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.340322e+12
6.571058e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-8.518424e-525	-9.614047e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.954834e+12	-1.034091e-01	1.000000e+00	-1.349327e-138	-9.986394e-02	1.000000e+00	-1.330459e+10	-2.085784e-01	1.000000e+00	-2.872871e+09	-2.554575e-01	1.000000e+00	-6.358753e-207	-1.012594e-01	1.000000e+00	-1.408991e+12	-9.868915e-02	1.000000e+00	-5.326824e+07	-1.445662e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.380056e+12
6.818162e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.858703e-505	-9.712753e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.823477e+12	-1.098501e-01	1.000000e+00	-7.002881e-133	-9.341148e-02	1.000000e+00	-2.957675e+10	-2.196418e-01	1.000000e+00	-6.459457e+09	-2.404187e-01	1.000000e+00	-9.162812e-199	-9.861571e-02	1.000000e+00	-3.142802e+12	-1.007611e-01	1.000000e+00	-1.177035e+08	-6.766325e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.200243e+13
7.074559e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.388323e-486	-9.661880e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.908896e+13	-1.049791e-01	1.000000e+00	-2.253990e-127	-9.723081e-02	1.000000e+00	-6.402863e+10	-2.101622e-01	1.000000e+00	-1.395143e+10	-2.478944e-01	1.000000e+00	-6.669537e-191	-1.006621e-01	1.000000e+00	-6.806110e+12	-1.019034e-01	1.000000e+00	-2.539774e+08	-6.173746e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.597330e+13
7.340598e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-6.114257e-468	-9.702236e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.007272e+13	-1.039459e-01	1.000000e+00	-4.579266e-122	-9.670391e-02	1.000000e+00	-1.344527e+11	-2.081967e-01	1.000000e+00	-2.926438e+10	-2.413697e-01	1.000000e+00	-2.519869e-183	-9.998128e-02	1.000000e+00	-1.429996e+13	-1.040703e-01	1.000000e+00	-5.339090e+08	-5.001254e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.453693e+13
7.616642e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.403321e-450	-9.895294e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.188147e+13	-1.010589e-01	1.000000e+00	-5.963418e-117	-9.421157e-02	1.000000e+00	-2.721382e+11	-1.996518e-01	1.000000e+00	-5.961407e+10	-2.535595e-01	1.000000e+00	-5.054328e-176	-9.648109e-02	1.000000e+00	-2.919125e+13	-1.042481e-01	1.000000e+00	-1.058629e+09	-1.903506e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.114055e+14
7.903066e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.173851e-433	-9.708337e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.629668e+14	-1.036715e-01	1.000000e+00	-5.131591e-112	-1.101383e-01	1.000000e+00	-5.526920e+11	-2.624105e-01	1.000000e+00	-1.181060e+11	-2.554491e-01	1.000000e+00	-5.505795e-169	-1.032854e-01	1.000000e+00	-5.813876e+13	-9.803670e-02	1.000000e+00	-1.059409e+09	-2.640105e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.217774e+14
8.200261e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.769898e-417	-9.626922e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.155466e+14	-9.895290e-02	1.000000e+00	-2.852173e-107	-9.657025e-02	1.000000e+00	-1.044694e+12	-2.080839e-01	1.000000e+00	-2.285271e+11	-2.389754e-01	1.000000e+00	-3.370126e-162	-1.172789e-01	1.000000e+00	-1.126236e+14	-1.002767e-01	1.000000e+00	-4.180619e+09	-4.328090e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.294476e+14
8.508632e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.674488e-401	-9.831137e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.956732e+14	-1.010638e-01	1.000000e+00	-1.078393e-102	-9.847041e-02	1.000000e+00	-1.968647e+12	-2.078060e-01	1.000000e+00	-4.309037e+11	-2.431828e-01	1.000000e+00	-1.155712e-155	-1.088460e-01	1.000000e+00	-2.127826e+14	-9.967115e-02	1.000000e+00	-7.860842e+09	-6.259765e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.108632e+14
8.828599e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.026815e-386	-9.573826e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.097427e+15	-1.032361e-01	1.000000e+00	-2.782913e-98	-9.610591e-02	1.000000e+00	-3.713125e+12	-2.959631e-01	1.000000e+00	-7.947190e+11	-2.437153e-01	1.000000e+00	-2.294921e-149	-1.125297e-01	1.000000e+00	-3.922874e+14	-9.923743e-02	1.000000e+00	-1.451304e+10	-4.020360e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.494237e+15
9.160598e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.705775e-371	-9.823568e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.976099e+15	-1.025501e-01	1.000000e+00	-4.956781e-94	-9.733060e-02	1.000000e+00	-6.667474e+12	-2.226174e-01	1.000000e+00	-1.455640e+12	-2.406648e-01	1.000000e+00	-2.693080e-143	-1.138450e-01	1.000000e+00	-7.058360e+14	-9.892386e-02	1.000000e+00	-1.280252e+10	-2.555610e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.690071e+15
9.505083e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.130428e-357	-9.654032e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.477904e+15	-9.912303e-02	1.000000e+00	-6.187397e-90	-9.834948e-02	1.000000e+00	-1.163167e+13	-2.122808e-01	1.000000e+00	-2.560857e+12	-2.476098e-01	1.000000e+00	-1.878165e-137	-9.861214e-02	1.000000e+00	-1.243909e+15	-9.831731e-02	1.000000e+00	-4.442311e+10	-9.020510e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.736050e+15
9.862522e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-8.201072e-344	-9.782565e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.987549e+15	-1.010779e-01	1.000000e+00	-5.480941e-86	-9.866863e-02	1.000000e+00	-2.014406e+13	-2.085222e-01	1.000000e+00	-4.405810e+12	-2.513402e-01	1.000000e+00	-8.130656e-132	-9.926924e-02	1.000000e+00	-2.141976e+15	-1.021072e-01	1.000000e+00	-3.955410e+10	-3.086723e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.154114e+15
1.023340e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.014515e-330	-9.883667e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.009465e+16	-1.052082e-01	1.000000e+00	-3.489124e-82	-9.793524e-02	1.000000e+00	-3.388754e+13	-2.029583e-01	1.000000e+00	-7.297041e+12	-2.230562e-01	1.000000e+00	-2.199089e-126	-9.561184e-02	1.000000e+00	-3.611046e+15	-1.048134e-01	1.000000e+00	-1.277576e+11	-4.085273e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.374700e+16
1.061823e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.203562e-318	-1.008497e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.665426e+16	-1.056583e-01	1.000000e+00	-1.635702e-78	-1.094322e-01	1.000000e+00	-5.488700e+13	-2.121008e-01	1.000000e+00	-1.223996e+13	-2.670541e-01	1.000000e+00	-3.769544e-121	-9.481667e-02	1.000000e+00	-5.968123e+15	-1.005675e-01	1.000000e+00	-1.075690e+11	-2.716034e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.268962e+16
1.101753e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-6.067409e-306	-9.847729e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.698519e+16	-1.018281e-01	1.000000e+00	-5.569695e-75	-1.117423e-01	1.000000e+00	-9.054294e+13	-2.084351e-01	1.000000e+00	-1.977748e+13	-2.508074e-01	1.000000e+00	-4.228886e-116	-1.088588e-01	1.000000e+00	-9.670626e+15	-1.018791e-01	1.000000e+00	-1.740794e+11	-2.866521e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.676631e+16
1.143184e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.172824e-294	-9.696530e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.289096e+16	-1.042696e-01	1.000000e+00	-1.393658e-71	-9.662174e-02	1.000000e+00	-1.436103e+14	-2.616701e-01	1.000000e+00	-3.138690e+13	-2.467155e-01	1.000000e+00	-3.034273e-111	-9.733687e-02	1.000000e+00	-1.537654e+16	-1.013274e-01	1.000000e+00	-2.765484e+11	-3.858180e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.844278e+16
1.186174e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-6.237515e-283	-9.815858e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.694404e+16	-1.053618e-01	1.000000e+00	-2.662234e-68	-1.004842e-01	1.000000e+00	-2.238808e+14	-2.315048e-01	1.000000e+00	-4.901375e+13	-5.274453e-01	1.000000e+00	-1.467382e-106	-9.847932e-02	1.000000e+00	-2.401461e+16	-1.011042e-01	1.000000e+00	-4.310977e+11	-3.653573e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.123198e+16
1.230780e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.770075e-272	-9.872588e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.025703e+17	-1.046460e-01	1.000000e+00	-3.888317e-65	-1.177789e-01	1.000000e+00	-3.402040e+14	-2.201434e-01	1.000000e+00	-7.489238e+13	-2.505056e-01	1.000000e+00	-4.797977e-102	-9.727395e-02	1.000000e+00	-3.683031e+16	-1.034047e-01	1.000000e+00	-6.600678e+11	-3.525009e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.398164e+17
1.277063e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.469473e-261	-9.988004e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.545365e+17	-1.049319e-01	1.000000e+00	-4.313772e-62	-1.105722e-01	1.000000e+00	-5.151895e+14	-2.178192e-01	1.000000e+00	-1.126767e+14	-2.739544e-01	1.000000e+00	-1.073477e-97	-9.832103e-02	1.000000e+00	-5.555922e+16	-1.037861e-01	1.000000e+00	-9.920762e+11	-2.961116e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.107246e+17
1.325087e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.885193e-251	-1.012565e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.335999e+17	-2.531101e-01	1.000000e+00	-3.705891e-59	-1.111112e-01	1.000000e+00	-7.462250e+14	-4.643939e-01	1.000000e+00	-1.669144e+14	-2.773989e-01	1.000000e+00	-1.668799e-93	-9.920616e-02	1.000000e+00	-8.231743e+16	-1.021024e-01	1.000000e+00	-1.496490e+12	-5.701527e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.168320e+17
1.374917e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.058292e-241	-3.563228e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.410074e+17	-5.225790e-01	1.000000e+00	-2.500173e-56	-1.134321e-01	1.000000e+00	-1.081777e+15	-1.983146e-01	1.000000e+00	-2.427082e+14	-2.579535e-01	1.000000e+00	-1.826230e-89	-9.996039e-02	1.000000e+00	-1.225574e+17	-5.080833e-01	1.000000e+00	-2.179169e+12	-3.012124e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.648914e+17
1.426621e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.534714e-232	-1.007350e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.893601e+17	-2.998930e-01	1.000000e+00	-1.321957e-53	-1.131540e-01	1.000000e+00	-1.593704e+15	-6.902592e-01	1.000000e+00	-3.401066e+14	-2.478549e-01	1.000000e+00	-1.424881e-85	-9.685684e-02	1.000000e+00	-1.759690e+17	-2.604871e-01	1.000000e+00	-3.061676e+12	-2.852333e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.672660e+17
1.480269e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.820824e-223	-1.006758e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.793367e+17	-1.041429e-01	1.000000e+00	-5.585368e-51	-1.266065e-01	1.000000e+00	-2.251349e+15	-3.686262e-01	1.000000e+00	-4.919075e+14	-2.674922e-01	1.000000e+00	-8.018178e-82	-9.702674e-02	1.000000e+00	-2.445225e+17	-1.098458e-01	1.000000e+00	-4.328853e+12	-4.221081e-01	1.000000e+00	1.056458e-4753	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.266068e+17
1.535935e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.473425e-214	-1.023200e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.477791e+17	-1.061737e-01	1.000000e+00	-1.885226e-48	-1.124810e-01	1.000000e+00	-3.070507e+15	-2.103459e-01	1.000000e+00	-6.835842e+14	-2.562944e-01	1.000000e+00	-3.296486e-78	-1.002520e-01	1.000000e+00	-3.412332e+17	-1.118487e-01	1.000000e+00	-6.141615e+12	-3.368492e-01	1.000000e+00	9.287980e-4581	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.292773e+18
1.593694e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.714826e-206	-1.008905e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.302742e+18	-1.177857e-01	1.000000e+00	-5.109170e-46	-9.744270e-02	1.000000e+00	-4.223644e+15	-2.074506e-01	1.000000e+00	-9.401599e+14	-2.614641e-01	1.000000e+00	-1.000937e-74	-9.845902e-02	1.000000e+00	-4.693248e+17	-1.153036e-01	1.000000e+00	-8.267823e+12	-2.566071e-01	1.000000e+00	4.399972e-4414	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.777239e+18
1.653624e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.633278e-198	-1.009417e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.766137e+18	-1.131212e-01	1.000000e+00	-1.162601e-43	-2.364667e-01	1.000000e+00	-5.721815e+15	-2.106135e-01	1.000000e+00	-1.270312e+15	-2.386119e-01	1.000000e+00	-2.276161e-71	-1.022171e-01	1.000000e+00	-6.364939e+17	-1.147399e-01	1.000000e+00	-1.151943e+13	-7.871962e-01	1.000000e+00	1.894151e-4253	0.000000e+00	0.000000e+00	4.551611e-4833	0.000000e+00	0.000000e+00	-2.409635e+18
1.715809e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.939956e-190	-1.021677e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.409867e+18	-2.296747e-01	9.999999e-01	-2.078935e-41	-1.023093e-01	1.000000e+00	-7.597196e+15	-2.077749e-01	1.000000e+00	-1.699563e+15	-2.633972e-01	1.000000e+00	-3.934835e-68	-1.200051e-01	1.000000e+00	-8.692218e+17	-2.505294e-01	9.999888e-01	-1.531941e+13	-5.326530e-01	1.000000e+00	1.227254e-4098	0.000000e+00	0.000000e+00	2.024811e-4657	0.000000e+00	0.000000e+00	-3.288401e+18
1.780332e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-9.708514e-183	-1.016246e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.186187e+18	-5.165008e-01	9.999998e-01	-3.145935e-39	-1.015728e-01	1.000000e+00	-1.028297e+16	-5.530138e-01	1.000000e+00	-2.244280e+15	-2.296632e-01	1.000000e+00	-5.129654e-65	-1.112867e-01	1.000000e+00	-1.130420e+18	-1.185908e-01	1.000000e+00	-1.978050e+13	-2.664728e-01	1.000000e+00	1.945296e-3949	0.000000e+00	0.000000e+00	3.873110e-4488	0.000000e+00	0.000000e+00	-4.329154e+18
1.847281e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.710978e-175	-1.071675e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.086592e+18	-1.103011e-01	1.000000e+00	-4.009572e-37	-1.140685e-01	1.000000e+00	-1.322097e+16	-2.091627e-01	1.000000e+00	-2.920070e+15	-2.320551e-01	1.000000e+00	-5.145994e-62	-1.093922e-01	1.000000e+00	-1.475443e+18	-1.109233e-01	1.000000e+00	-2.576284e+13	-2.749250e-01	1.000000e+00	1.204118e-3805	0.000000e+00	0.000000e+00	5.415693e-4325	0.000000e+00	0.000000e+00	-5.578202e+18
1.916748e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.641428e-168	-1.072907e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.268581e+18	-1.131411e-01	1.000000e+00	-4.224328e-35	-1.159547e-01	1.000000e+00	-1.704039e+16	-2.085937e-01	1.000000e+00	-3.768505e+15	-2.448771e-01	1.000000e+00	-4.012808e-59	-1.100772e-01	1.000000e+00	-1.940405e+18	-6.901990e-01	9.997839e-01	-3.327936e+13	-3.545693e-01	1.000000e+00	4.572915e-3667	0.000000e+00	0.000000e+00	9.241577e-4168	0.000000e+00	0.000000e+00	-7.229828e+18
