	mtheta     	mh2        	dec1       	error1     	prob1      	dec2       	error2     	prob2      	dec3       	error3     	prob3      	dec4       	error4     	prob4      	dec5       	error5     	prob5      	dec6       	error6     	prob6      	dec7       	error7     	prob7      	dec8       	error8     	prob8      	dec9       	error9     	prob9      	dec10      	error10    	prob10     	dec11      	error11    	prob11     	dec12      	error12    	prob12     	dectotal   
1.004625e+02	4.000000e-03	1.500000e-01	2.064765e+15	2.351227e-01	1.000000e+00	5.089936e+10	9.950310e-01	1.000000e+00	2.595685e+14	2.340956e-01	1.000000e+00	2.981717e+08	1.326205e+00	1.000000e+00	5.108372e+10	7.199423e-01	1.000000e+00	6.949947e+05	1.728886e-01	1.000000e+00	1.533137e+05	8.173053e-01	1.000000e+00	3.379493e+10	9.071091e-01	1.000000e+00	4.647827e+08	6.833736e-01	1.000000e+00	3.185997e+03	1.349453e+01	1.000000e+00	9.020557e+14	3.888641e-01	1.000000e+00	2.140284e+14	3.945973e-01	1.000000e+00	3.440554e+15
1.042404e+02	4.000000e-03	1.500000e-01	2.142636e+15	3.125040e-01	1.000000e+00	5.312316e+10	9.297394e-01	1.000000e+00	2.693730e+14	2.248270e-01	1.000000e+00	3.062226e+08	4.394332e-01	1.000000e+00	5.359108e+10	8.085295e-01	1.000000e+00	7.250272e+05	7.437157e-01	1.000000e+00	1.593579e+05	6.377792e-01	1.000000e+00	3.480700e+10	9.424903e-01	1.000000e+00	4.468446e+08	1.597029e+00	1.000000e+00	2.869432e+03	1.941171e-01	1.000000e+00	9.460674e+14	3.164611e-01	1.000000e+00	2.222113e+14	2.969311e-01	1.000000e+00	3.580430e+15
1.081604e+02	4.000000e-03	1.500000e-01	2.211488e+15	2.178062e-01	1.000000e+00	1.848875e+11	2.899018e-01	1.000000e+00	2.777682e+14	2.014124e-01	1.000000e+00	3.126108e+08	8.626124e-01	1.000000e+00	5.465632e+10	4.771051e-01	1.000000e+00	7.468327e+05	8.079666e-01	1.000000e+00	1.638768e+05	1.857995e-01	1.000000e+00	3.553446e+10	5.465192e-01	1.000000e+00	1.269406e+08	9.401671e-01	1.000000e+00	2.928355e+03	4.984540e-01	1.000000e+00	9.761580e+14	3.838120e-01	1.000000e+00	2.323296e+14	5.048254e-01	1.000000e+00	3.698019e+15
1.122277e+02	4.000000e-03	1.500000e-01	2.263972e+15	2.103970e-01	1.000000e+00	5.695223e+10	6.455729e-01	1.000000e+00	2.846264e+14	2.246696e-01	1.000000e+00	3.222832e+08	1.917095e-01	1.000000e+00	5.660863e+10	7.692442e-01	1.000000e+00	7.710060e+05	1.002755e+00	1.000000e+00	1.691132e+05	8.315160e-01	1.000000e+00	3.702685e+10	9.784292e-01	1.000000e+00	1.293350e+08	2.597381e-01	1.000000e+00	3.030338e+03	1.917645e-01	1.000000e+00	1.001118e+15	3.551656e-01	1.000000e+00	2.353506e+14	7.469593e-01	1.000000e+00	3.785217e+15
1.164481e+02	4.000000e-03	1.500000e-01	2.312572e+15	2.034558e-01	1.000000e+00	5.768356e+10	8.660993e-01	1.000000e+00	2.904774e+14	1.926020e-01	1.000000e+00	3.294559e+08	1.984258e-01	1.000000e+00	5.770229e+10	8.300242e-01	1.000000e+00	7.842048e+05	5.693152e-01	1.000000e+00	1.717075e+05	7.086106e-01	1.000000e+00	3.784616e+10	9.118232e-01	1.000000e+00	1.333940e+08	3.170011e-01	1.000000e+00	3.088721e+03	1.916333e-01	1.000000e+00	1.013840e+15	6.999393e-01	1.000000e+00	2.432056e+14	1.300633e+00	1.000000e+00	3.860249e+15
1.208271e+02	4.000000e-03	1.500000e-01	2.345716e+15	1.948210e-01	1.000000e+00	1.536277e+11	3.292590e-01	1.000000e+00	2.922361e+14	1.902129e-01	1.000000e+00	3.283375e+08	3.970867e-01	1.000000e+00	5.857679e+10	8.889985e-01	1.000000e+00	7.891837e+05	1.735857e-01	1.000000e+00	1.735076e+05	5.257969e-01	1.000000e+00	3.841749e+10	7.506400e-01	1.000000e+00	3.602269e+08	5.311831e-01	1.000000e+00	3.136811e+03	1.930260e-01	1.000000e+00	1.036081e+15	2.180836e-01	1.000000e+00	2.431093e+14	8.102637e-01	1.000000e+00	3.917393e+15
1.253708e+02	4.000000e-03	1.500000e-01	2.368200e+15	2.157881e-01	1.000000e+00	5.918145e+10	2.065480e-01	1.000000e+00	2.977063e+14	1.964536e-01	1.000000e+00	3.349808e+08	4.461570e-01	1.000000e+00	5.916139e+10	8.078473e-01	1.000000e+00	8.033412e+05	1.769401e-01	1.000000e+00	1.750765e+05	4.451473e-01	1.000000e+00	3.895529e+10	5.354819e-01	1.000000e+00	1.370343e+08	6.453930e-01	1.000000e+00	3.139642e+03	5.052674e-01	1.000000e+00	1.047881e+15	4.072124e-01	1.000000e+00	2.491659e+14	4.383676e-01	1.000000e+00	3.963111e+15
1.300854e+02	4.000000e-03	1.500000e-01	2.387031e+15	1.081711e+00	1.000000e+00	1.376301e+11	7.741623e-01	1.000000e+00	2.991364e+14	2.108052e-01	1.000000e+00	3.396428e+08	5.678963e-01	1.000000e+00	5.940213e+10	8.651584e-01	1.000000e+00	8.149089e+05	1.119316e+00	1.000000e+00	1.776064e+05	1.875563e-01	1.000000e+00	3.890324e+10	7.811053e-01	1.000000e+00	1.371277e+08	2.856651e-01	1.000000e+00	3.180624e+03	1.878379e-01	1.000000e+00	1.051079e+15	3.796269e-01	1.000000e+00	2.474137e+14	7.984671e-01	1.000000e+00	3.984896e+15
1.349772e+02	4.000000e-03	1.500000e-01	2.381678e+15	2.381157e-01	1.000000e+00	1.332155e+11	4.242146e-01	1.000000e+00	2.992731e+14	2.128752e-01	1.000000e+00	3.358240e+08	7.080167e-01	1.000000e+00	5.953404e+10	3.093534e-01	1.000000e+00	8.047706e+05	2.486919e-01	1.000000e+00	1.775607e+05	1.872693e-01	1.000000e+00	4.093209e+10	5.924438e+00	1.000000e+00	1.373267e+08	5.458076e-01	1.000000e+00	3.181056e+03	1.878089e-01	1.000000e+00	1.051206e+15	3.983763e-01	1.000000e+00	2.500354e+14	1.068481e+00	1.000000e+00	3.982427e+15
1.400531e+02	4.000000e-03	1.500000e-01	2.369655e+15	2.317210e-01	1.000000e+00	1.252164e+11	3.108441e-01	1.000000e+00	2.979205e+14	1.896623e-01	1.000000e+00	3.339796e+08	1.834761e-01	1.000000e+00	5.928154e+10	7.553137e-01	1.000000e+00	8.103474e+05	1.156301e+00	1.000000e+00	1.756686e+05	6.485782e-01	1.000000e+00	3.880844e+10	7.527216e-01	1.000000e+00	1.373471e+08	8.145536e-01	1.000000e+00	3.140612e+03	5.107837e-01	1.000000e+00	1.048478e+15	4.529656e-01	1.000000e+00	2.456520e+14	3.995912e-01	1.000000e+00	3.961929e+15
1.453198e+02	4.000000e-03	1.500000e-01	2.328813e+15	2.091893e-01	1.000000e+00	5.957123e+10	1.537073e+00	1.000000e+00	2.955920e+14	1.984780e-01	1.000000e+00	3.358053e+08	5.893811e-01	1.000000e+00	5.809445e+10	8.703798e-01	1.000000e+00	8.009953e+05	1.359713e+00	1.000000e+00	1.824848e+05	4.409550e+00	1.000000e+00	3.841493e+10	8.506266e-01	1.000000e+00	1.356328e+08	8.826322e-01	1.000000e+00	3.142581e+03	1.906795e-01	1.000000e+00	1.038493e+15	1.839844e-01	1.000000e+00	2.444880e+14	9.892379e-01	1.000000e+00	3.907543e+15
1.507845e+02	4.000000e-03	1.500000e-01	2.298268e+15	2.086009e-01	1.000000e+00	5.745005e+10	3.924141e-01	1.000000e+00	2.904909e+14	7.129347e-01	1.000000e+00	3.268277e+08	4.539435e-01	1.000000e+00	1.124994e+11	1.371900e+00	1.000000e+00	7.934755e+05	1.131478e+00	1.000000e+00	1.713041e+05	1.770810e-01	1.000000e+00	3.797892e+10	7.195263e-01	1.000000e+00	1.339395e+08	3.277029e-01	1.000000e+00	3.132425e+03	2.628480e-01	1.000000e+00	1.025235e+15	2.097148e-01	1.000000e+00	2.409689e+14	4.931342e-01	1.000000e+00	3.855171e+15
1.564548e+02	4.000000e-03	1.500000e-01	2.281618e+15	2.135785e-01	1.000000e+00	5.706437e+10	6.667420e-01	1.000000e+00	2.850736e+14	6.322873e-01	1.000000e+00	3.288423e+08	1.255264e+00	1.000000e+00	5.693213e+10	9.103869e-01	1.000000e+00	7.817319e+05	3.921113e-01	1.000000e+00	1.696568e+05	6.598710e-01	1.000000e+00	3.731176e+10	7.980638e-01	1.000000e+00	1.296839e+08	4.072237e-01	1.000000e+00	3.023603e+03	5.206516e-01	1.000000e+00	1.009099e+15	4.221637e-01	1.000000e+00	2.387795e+14	2.735240e-01	1.000000e+00	3.814722e+15
1.623382e+02	4.000000e-03	1.500000e-01	2.235747e+15	1.946342e-01	1.000000e+00	5.589763e+10	3.207957e-01	1.000000e+00	2.810938e+14	1.789150e-01	1.000000e+00	5.736919e+08	1.212173e+00	1.000000e+00	5.581945e+10	7.782872e-01	1.000000e+00	7.561234e+05	6.776341e-01	1.000000e+00	1.654842e+05	5.200340e-01	1.000000e+00	3.682577e+10	1.624400e+00	1.000000e+00	1.278512e+08	5.469677e-01	1.000000e+00	3.002491e+03	5.703154e-01	1.000000e+00	9.903561e+14	1.040855e+00	1.000000e+00	2.323594e+14	7.704109e-01	1.000000e+00	3.739705e+15
1.684430e+02	4.000000e-03	1.500000e-01	2.180879e+15	2.217586e-01	1.000000e+00	5.450363e+10	9.573699e-01	1.000000e+00	2.746673e+14	9.485827e-01	1.000000e+00	5.475307e+08	8.681269e-01	1.000000e+00	5.452288e+10	8.524432e-01	1.000000e+00	7.379593e+05	7.473019e-01	1.000000e+00	1.637379e+05	3.897205e-01	1.000000e+00	3.570981e+10	6.755572e-01	1.000000e+00	1.258531e+08	5.538587e-01	1.000000e+00	2.888038e+03	4.250011e-01	1.000000e+00	9.646041e+14	4.022473e-01	1.000000e+00	2.273382e+14	9.047606e-01	1.000000e+00	3.647634e+15
1.747773e+02	4.000000e-03	1.500000e-01	2.122676e+15	1.943493e-01	1.000000e+00	5.327589e+10	9.043497e-01	1.000000e+00	2.641461e+14	2.186897e-01	1.000000e+00	3.023463e+08	1.979505e-01	1.000000e+00	5.317899e+10	1.538920e+00	1.000000e+00	7.266577e+05	6.344881e-01	1.000000e+00	1.599318e+05	3.111785e-01	1.000000e+00	3.473425e+10	8.731648e-01	1.000000e+00	1.205123e+08	4.514510e-01	1.000000e+00	2.863628e+03	1.170544e+00	1.000000e+00	9.385408e+14	2.986407e-01	1.000000e+00	2.215043e+14	1.167996e+00	1.000000e+00	3.547009e+15
1.813498e+02	4.000000e-03	1.500000e-01	2.047098e+15	7.531272e-01	1.000000e+00	5.149832e+10	7.661028e-01	1.000000e+00	2.585236e+14	1.909293e-01	1.000000e+00	2.964681e+08	9.736216e-01	1.000000e+00	5.089282e+10	8.488485e-01	1.000000e+00	7.035069e+05	1.000804e+00	1.000000e+00	1.521038e+05	4.960628e-01	1.000000e+00	3.364718e+10	8.027192e-01	1.000000e+00	1.171581e+08	6.016880e-01	1.000000e+00	2.727138e+03	5.365692e-01	1.000000e+00	9.091179e+14	3.710058e-01	1.000000e+00	2.134423e+14	7.113016e-01	1.000000e+00	3.428318e+15
1.881694e+02	4.000000e-03	1.500000e-01	1.986356e+15	1.943672e-01	1.000000e+00	4.966317e+10	7.886647e-01	1.000000e+00	2.489341e+14	8.008869e-01	1.000000e+00	2.801523e+08	4.681871e-01	1.000000e+00	5.017836e+10	1.665371e+00	1.000000e+00	6.803261e+05	7.284846e-01	1.000000e+00	1.471605e+05	6.840313e-01	1.000000e+00	3.247531e+10	7.067090e-01	1.000000e+00	1.147254e+08	4.853937e-01	1.000000e+00	2.659325e+03	1.956622e-01	1.000000e+00	8.772157e+14	3.591707e-01	1.000000e+00	2.064083e+14	7.014782e-01	1.000000e+00	3.319047e+15
1.952456e+02	4.000000e-03	1.500000e-01	1.914419e+15	3.402786e-01	1.000000e+00	4.782908e+10	3.038458e-01	1.000000e+00	2.405853e+14	2.268307e-01	1.000000e+00	2.699951e+08	5.329406e-01	1.000000e+00	4.730162e+10	7.039899e-01	1.000000e+00	6.542369e+05	7.751999e-01	1.000000e+00	1.418619e+05	6.945720e-01	1.000000e+00	3.127060e+10	8.168906e-01	1.000000e+00	1.108516e+08	1.618723e+00	1.000000e+00	2.643891e+03	4.146491e+00	1.000000e+00	8.412336e+14	6.821266e-01	1.000000e+00	1.982341e+14	5.949670e-01	1.000000e+00	3.194599e+15
2.025878e+02	4.000000e-03	1.500000e-01	1.838770e+15	2.669498e-01	1.000000e+00	4.593008e+10	5.025079e-01	1.000000e+00	2.309164e+14	1.822771e-01	1.000000e+00	2.599401e+08	2.179650e-01	1.000000e+00	4.590498e+10	5.969343e-01	1.000000e+00	6.207814e+05	1.086885e+00	1.000000e+00	2.118659e+05	5.526081e-01	1.000000e+00	3.006468e+10	7.626356e-01	1.000000e+00	1.045947e+08	5.035059e-01	1.000000e+00	3.771172e+03	5.569936e-01	1.000000e+00	8.124903e+14	2.528416e-01	1.000000e+00	1.904350e+14	6.267068e-01	1.000000e+00	3.072734e+15
2.102061e+02	4.000000e-03	1.500000e-01	1.760877e+15	2.268863e-01	1.000000e+00	4.393987e+10	7.615930e-01	1.000000e+00	2.211513e+14	2.290364e-01	1.000000e+00	2.475822e+08	3.986582e-01	1.000000e+00	4.350232e+10	6.656068e-01	1.000000e+00	5.989675e+05	8.722564e-01	1.000000e+00	1.300593e+05	1.839063e-01	1.000000e+00	2.885039e+10	8.338962e-01	1.000000e+00	1.012000e+08	7.801135e-01	1.000000e+00	2.335660e+03	5.688855e-01	1.000000e+00	7.771986e+14	3.088257e-01	1.000000e+00	1.820146e+14	4.991572e-01	1.000000e+00	2.941358e+15
2.181109e+02	4.000000e-03	1.500000e-01	1.675746e+15	7.588271e-01	1.000000e+00	4.199794e+10	7.920762e-01	1.000000e+00	2.111527e+14	2.038472e-01	1.000000e+00	2.364714e+08	4.638150e-01	1.000000e+00	4.219344e+10	3.520503e-01	1.000000e+00	5.756964e+05	3.299642e-01	1.000000e+00	1.252126e+05	1.886521e-01	1.000000e+00	2.731282e+10	6.049357e-01	1.000000e+00	9.594698e+07	5.184285e-01	1.000000e+00	2.243947e+03	1.925545e-01	1.000000e+00	7.361188e+14	5.751015e-01	1.000000e+00	1.758149e+14	4.290098e-01	1.000000e+00	2.798945e+15
2.263130e+02	4.000000e-03	1.500000e-01	1.597029e+15	1.985112e-01	1.000000e+00	3.994811e+10	8.817173e-01	1.000000e+00	1.998940e+14	6.400103e-01	1.000000e+00	2.266256e+08	8.423630e-01	1.000000e+00	3.997265e+10	7.483388e-01	1.000000e+00	5.452201e+05	8.370755e-01	1.000000e+00	1.187574e+05	9.047168e-01	1.000000e+00	2.618045e+10	8.862811e-01	1.000000e+00	9.150937e+07	1.930333e-01	1.000000e+00	2.115553e+03	1.785796e-01	1.000000e+00	6.990911e+14	2.227573e-01	1.000000e+00	1.656203e+14	2.951850e-01	1.000000e+00	2.661741e+15
2.348235e+02	4.000000e-03	1.500000e-01	1.518195e+15	2.305199e-01	1.000000e+00	3.792616e+10	4.797125e-01	1.000000e+00	1.908373e+14	2.209898e-01	1.000000e+00	2.138503e+08	1.811696e-01	1.000000e+00	3.792779e+10	9.457909e-01	1.000000e+00	5.172260e+05	8.566140e-01	1.000000e+00	1.131429e+05	8.034981e-01	1.000000e+00	2.481951e+10	9.810419e-01	1.000000e+00	8.681375e+07	5.391768e-01	1.000000e+00	2.027715e+03	1.926830e-01	1.000000e+00	6.708302e+14	2.149473e-01	1.000000e+00	1.600813e+14	8.868157e-01	1.000000e+00	2.540045e+15
2.436540e+02	4.000000e-03	1.500000e-01	1.436482e+15	2.115423e-01	1.000000e+00	3.555663e+10	6.532426e-01	1.000000e+00	1.809617e+14	9.794852e-01	1.000000e+00	2.032727e+08	4.925684e-01	1.000000e+00	3.581925e+10	7.813450e-01	1.000000e+00	4.921647e+05	8.781128e-01	1.000000e+00	1.068017e+05	1.773082e-01	1.000000e+00	2.353848e+10	8.198171e-01	1.000000e+00	8.341156e+07	4.873000e-01	1.000000e+00	1.906053e+03	4.463024e-01	1.000000e+00	6.357074e+14	3.871598e-01	1.000000e+00	1.512238e+14	3.493261e-01	1.000000e+00	2.404470e+15
2.528166e+02	4.000000e-03	1.500000e-01	1.344464e+15	2.021124e-01	1.000000e+00	3.395939e+10	7.403795e-01	1.000000e+00	1.707120e+14	1.865981e-01	1.000000e+00	1.957905e+08	9.153043e-01	1.000000e+00	3.388490e+10	7.413213e-01	1.000000e+00	4.608338e+05	2.138054e-01	1.000000e+00	1.006860e+05	1.854073e-01	1.000000e+00	2.218773e+10	9.615900e-01	1.000000e+00	7.787932e+07	2.152084e-01	1.000000e+00	1.799028e+03	4.784535e-01	1.000000e+00	6.006997e+14	4.356620e-01	1.000000e+00	1.409062e+14	6.531442e-01	1.000000e+00	2.256872e+15
2.623238e+02	4.000000e-03	1.500000e-01	1.281191e+15	2.362875e-01	1.000000e+00	3.195020e+10	9.237007e-01	1.000000e+00	1.610848e+14	2.244216e-01	1.000000e+00	1.822998e+08	1.926787e-01	1.000000e+00	3.211809e+10	1.051614e+00	1.000000e+00	4.364602e+05	7.626898e-01	1.000000e+00	9.494274e+04	5.960457e-01	1.000000e+00	2.093951e+10	9.559947e-01	1.000000e+00	7.314031e+07	1.931190e-01	1.000000e+00	1.698441e+03	5.124311e-01	1.000000e+00	5.651102e+14	3.757599e-01	1.000000e+00	1.327844e+14	7.579931e-01	1.000000e+00	2.140256e+15
2.721885e+02	4.000000e-03	1.500000e-01	1.193997e+15	2.049733e-01	1.000000e+00	3.008951e+10	7.012754e-01	1.000000e+00	1.509600e+14	7.795193e-01	1.000000e+00	1.701925e+08	5.809609e-01	1.000000e+00	3.014638e+10	2.374630e-01	1.000000e+00	4.122445e+05	1.122573e+00	1.000000e+00	8.904426e+04	5.141795e-01	1.000000e+00	1.969801e+10	8.454747e-01	1.000000e+00	6.888118e+07	6.800609e-01	1.000000e+00	1.594639e+03	4.859408e-01	1.000000e+00	5.279243e+14	5.467670e-01	1.000000e+00	1.250496e+14	3.591530e-01	1.000000e+00	1.998011e+15
2.824241e+02	4.000000e-03	1.500000e-01	1.131047e+15	2.245606e-01	1.000000e+00	2.824872e+10	9.364271e-01	1.000000e+00	1.409861e+14	5.445197e-01	1.000000e+00	1.591653e+08	4.170045e-01	1.000000e+00	2.826287e+10	8.982301e-01	1.000000e+00	3.835094e+05	8.469476e-01	1.000000e+00	8.386550e+04	6.232395e-01	1.000000e+00	1.849738e+10	8.640784e-01	1.000000e+00	6.472644e+07	1.883309e-01	1.000000e+00	1.497571e+03	5.077275e-01	1.000000e+00	4.968424e+14	7.002903e-01	1.000000e+00	1.187530e+14	4.220502e-01	1.000000e+00	1.887703e+15
2.930447e+02	4.000000e-03	1.500000e-01	1.058659e+15	3.375317e-01	1.000000e+00	2.648474e+10	6.831605e-01	1.000000e+00	1.331038e+14	1.833894e-01	1.000000e+00	1.505847e+08	1.926926e-01	1.000000e+00	2.643445e+10	9.691648e-01	1.000000e+00	3.629453e+05	3.084289e-01	1.000000e+00	7.860019e+04	6.410491e-01	1.000000e+00	1.733433e+10	8.101441e-01	1.000000e+00	6.030808e+07	1.848889e-01	1.000000e+00	1.402648e+03	5.090929e-01	1.000000e+00	4.680979e+14	3.721720e-01	1.000000e+00	1.107884e+14	8.452877e-01	1.000000e+00	1.770719e+15
3.040646e+02	4.000000e-03	1.500000e-01	9.904776e+14	2.057563e-01	1.000000e+00	2.473930e+10	8.645956e-01	1.000000e+00	1.244163e+14	1.890174e-01	1.000000e+00	1.414095e+08	3.450923e-01	1.000000e+00	2.474064e+10	7.313523e-01	1.000000e+00	3.393825e+05	3.321743e-01	1.000000e+00	7.310028e+04	1.764256e-01	1.000000e+00	1.621708e+10	8.228355e-01	1.000000e+00	5.680462e+07	1.929080e-01	1.000000e+00	1.311569e+03	5.070108e-01	1.000000e+00	4.371123e+14	4.013469e-01	1.000000e+00	1.027034e+14	6.130301e-01	1.000000e+00	1.654776e+15
3.154990e+02	4.000000e-03	1.500000e-01	9.151498e+14	2.238462e-01	1.000000e+00	2.307617e+10	8.700074e-01	1.000000e+00	1.160585e+14	2.284731e-01	1.000000e+00	1.307013e+08	2.071247e-01	1.000000e+00	2.310289e+10	8.828644e-01	1.000000e+00	3.161517e+05	7.114121e-01	1.000000e+00	6.878013e+04	9.226750e-01	1.000000e+00	1.495617e+10	8.805905e-01	1.000000e+00	5.284177e+07	5.146640e-01	1.000000e+00	1.246478e+03	6.635555e-01	1.000000e+00	4.065417e+14	8.162161e-01	1.000000e+00	9.607613e+13	7.956324e-01	1.000000e+00	1.533887e+15
3.273634e+02	4.000000e-03	1.500000e-01	8.585404e+14	8.788066e-01	1.000000e+00	2.147717e+10	7.180991e-01	1.000000e+00	1.076006e+14	6.713546e-01	1.000000e+00	1.212175e+08	6.239913e-01	1.000000e+00	2.148028e+10	7.124633e-01	1.000000e+00	2.924581e+05	5.828988e-01	1.000000e+00	6.368847e+04	5.895318e-01	1.000000e+00	1.418214e+10	1.302563e+00	1.000000e+00	4.970634e+07	5.672629e-01	1.000000e+00	1.151494e+03	8.476973e-01	1.000000e+00	3.798115e+14	1.823863e-01	1.000000e+00	8.915273e+13	5.582803e-01	1.000000e+00	1.435163e+15
3.396739e+02	4.000000e-03	1.500000e-01	7.999875e+14	2.447815e-01	1.000000e+00	1.993992e+10	9.267643e-01	1.000000e+00	1.005711e+14	1.932665e-01	1.000000e+00	1.147237e+08	1.368308e+00	1.000000e+00	1.999562e+10	7.088586e-01	1.000000e+00	2.713163e+05	5.742199e-01	1.000000e+00	5.968458e+04	1.880686e-01	1.000000e+00	1.319766e+10	1.347371e+00	1.000000e+00	4.552419e+07	4.363347e-01	1.000000e+00	1.063598e+03	6.580125e-01	1.000000e+00	3.535918e+14	3.743700e-01	1.000000e+00	8.427444e+13	1.222639e+00	1.000000e+00	1.338478e+15
3.524473e+02	4.000000e-03	1.500000e-01	7.418864e+14	2.237090e-01	1.000000e+00	1.869099e+10	1.445693e+00	1.000000e+00	9.331495e+13	9.312507e-01	1.000000e+00	1.053841e+08	1.859043e-01	1.000000e+00	1.857852e+10	8.010051e-01	1.000000e+00	2.556372e+05	4.412044e-01	1.000000e+00	5.595599e+04	1.131677e+00	1.000000e+00	1.217875e+10	8.053320e-01	1.000000e+00	4.243618e+07	5.405849e-01	1.000000e+00	9.830061e+02	1.790893e-01	1.000000e+00	3.282129e+14	1.944023e-01	1.000000e+00	7.803727e+13	8.043027e-01	1.000000e+00	1.241501e+15
3.657011e+02	4.000000e-03	1.500000e-01	6.876977e+14	2.248129e-01	1.000000e+00	1.718229e+10	4.627118e-01	1.000000e+00	8.655845e+13	2.018859e-01	1.000000e+00	9.752384e+07	5.405482e-01	1.000000e+00	1.718690e+10	8.051610e-01	1.000000e+00	2.315515e+05	6.252846e-01	1.000000e+00	5.084845e+04	1.790132e-01	1.000000e+00	1.134236e+10	1.763665e+00	1.000000e+00	3.923286e+07	5.436075e-01	1.000000e+00	9.116546e+02	4.546086e-01	1.000000e+00	3.039933e+14	1.933319e-01	1.000000e+00	7.208223e+13	3.362463e-01	1.000000e+00	1.150378e+15
3.794533e+02	4.000000e-03	1.500000e-01	6.363112e+14	3.422671e-01	1.000000e+00	1.575569e+10	7.519469e-01	1.000000e+00	7.949332e+13	5.059203e-01	1.000000e+00	8.966339e+07	4.043276e-01	1.000000e+00	1.591623e+10	8.140014e-01	1.000000e+00	2.189406e+05	4.704188e-01	1.000000e+00	4.703383e+04	1.790040e-01	1.000000e+00	1.042358e+10	8.251577e-01	1.000000e+00	3.670579e+07	5.069124e-01	1.000000e+00	8.438478e+02	5.178385e-01	1.000000e+00	2.816586e+14	3.293704e-01	1.000000e+00	6.660052e+13	7.478787e-01	1.000000e+00	1.064106e+15
3.937226e+02	4.000000e-03	1.500000e-01	5.879560e+14	2.023896e-01	1.000000e+00	1.468379e+10	7.209484e-01	1.000000e+00	7.399699e+13	1.888298e-01	1.000000e+00	8.407536e+07	3.234521e-01	1.000000e+00	1.455437e+10	4.624048e-01	1.000000e+00	1.985119e+05	4.871172e-01	1.000000e+00	4.356552e+04	5.111557e-01	1.000000e+00	9.657613e+09	1.727313e+00	1.000000e+00	3.428543e+07	1.444360e+00	1.000000e+00	7.905835e+02	2.628450e-01	1.000000e+00	2.576949e+14	5.690596e-01	1.000000e+00	6.163100e+13	3.566939e-01	1.000000e+00	9.813179e+14
4.085286e+02	4.000000e-03	1.500000e-01	5.424844e+14	3.408022e-01	1.000000e+00	1.356980e+10	8.105619e-01	1.000000e+00	6.824853e+13	2.129312e-01	1.000000e+00	7.755998e+07	3.181208e-01	1.000000e+00	1.357367e+10	3.177341e-01	1.000000e+00	1.832861e+05	4.948342e-01	1.000000e+00	4.024439e+04	6.253415e-01	1.000000e+00	8.834289e+09	2.070429e-01	1.000000e+00	3.082680e+07	3.909403e-01	1.000000e+00	7.197637e+02	5.606236e-01	1.000000e+00	2.397016e+14	4.027836e-01	1.000000e+00	5.651346e+13	7.223117e-01	1.000000e+00	9.069840e+14
4.238913e+02	4.000000e-03	1.500000e-01	5.002052e+14	2.183777e-01	1.000000e+00	1.236858e+10	4.473363e-01	1.000000e+00	6.288873e+13	2.029979e-01	1.000000e+00	7.042746e+07	4.774032e-01	1.000000e+00	1.265469e+10	1.463285e+00	1.000000e+00	1.697802e+05	7.094152e-01	1.000000e+00	3.700569e+04	5.657539e-01	1.000000e+00	8.169118e+09	9.106226e-01	1.000000e+00	2.880305e+07	1.311982e+00	1.000000e+00	6.631251e+02	6.046847e-01	1.000000e+00	2.208611e+14	3.840096e-01	1.000000e+00	5.260922e+13	7.093837e-01	1.000000e+00	8.365975e+14
4.398317e+02	4.000000e-03	1.500000e-01	4.602545e+14	2.203498e-01	1.000000e+00	1.154807e+10	1.729067e+00	1.000000e+00	5.785011e+13	2.218638e-01	1.000000e+00	6.481162e+07	4.479738e-01	1.000000e+00	1.150395e+10	8.867760e-01	1.000000e+00	1.554448e+05	4.659614e-01	1.000000e+00	3.418456e+04	6.614572e-01	1.000000e+00	7.532503e+09	7.189477e-01	1.000000e+00	2.676958e+07	1.270059e+00	1.000000e+00	6.094145e+02	1.821443e-01	1.000000e+00	2.029555e+14	7.687679e-01	1.000000e+00	4.776103e+13	4.499056e-01	1.000000e+00	7.688518e+14
4.563716e+02	4.000000e-03	1.500000e-01	4.230336e+14	3.452382e-01	1.000000e+00	1.057413e+10	7.402299e-01	1.000000e+00	5.318890e+13	1.906777e-01	1.000000e+00	5.951083e+07	3.903028e-01	1.000000e+00	1.046150e+10	4.229392e-01	1.000000e+00	1.426921e+05	7.950650e-01	1.000000e+00	3.847473e+04	7.409369e-01	1.000000e+00	6.839665e+09	9.067838e-01	1.000000e+00	2.423706e+07	9.054912e-01	1.000000e+00	7.001450e+02	1.296142e+00	1.000000e+00	1.861791e+14	1.142292e+00	1.000000e+00	4.401547e+13	7.752494e-01	1.000000e+00	7.064450e+14
4.735335e+02	4.000000e-03	1.500000e-01	3.879519e+14	3.381456e-01	1.000000e+00	9.699514e+09	5.475408e-01	1.000000e+00	4.879039e+13	1.941513e-01	1.000000e+00	5.555009e+07	3.498964e-01	1.000000e+00	9.590803e+09	3.984340e-01	1.000000e+00	1.313278e+05	5.293515e-01	1.000000e+00	2.878412e+04	5.761092e-01	1.000000e+00	6.344383e+09	7.374828e-01	1.000000e+00	2.248327e+07	1.410519e+00	1.000000e+00	5.241865e+02	1.211088e+00	1.000000e+00	1.714027e+14	3.699103e-01	1.000000e+00	4.062803e+13	1.056368e+00	1.000000e+00	6.487987e+14
